site,observer,season,year,month,date,focal_duration_secs,focal,sex,fruit_prop,leaf_prop,flower_prop,other_prop,total_dry_weight,amount_food,intake_NDF_g,intake_ADF_g,intake_ADL_g,intake_CP_g,intake_ADIN_g,intake_fat_g,intake_TNC_g,intake_sugar_g,intake_starch_g,intake_ash_g,intake_CP_kcal,intake_AP_kcal,intake_NPE_kcal,intake_energy_kcal,NPE_AP_ratio,RMT_total,RMT_ADIN_prop,RMT_carb_prop,RMT_TNC_prop,RMT_fat_prop,RMT_NDF_prop,RMT_sugar_prop,RMT_starch_prop,RMT_ADIN_prop_kcal,RMT_carb_prop_kcal,RMT_fat_prop_kcal
MGV,Mihary,Abundant,2023,March,14/03/2023,27889,Blue Purple,M,94.96639283,5.03360717,0,0,35.32724644,35.32724644,25.01599343,19.37667993,8.979056387,2.097629592,1.295659556,0.521052754,6.247865925,3.991623024,0.691557525,2.246674777,8.390518368,5.182638224,48.81817346,50.8213595,9.419560339,33.08057167,3.916678252,94.50821972,18.88681365,1.575102024,75.62140607,12.06636652,2.09052471,10.19775597,80.57487422,9.227369813
MGV,Mihary,Abundant,2023,March,15/03/2023,26059,Silver Teal,F,100,0,0,0,230.7950953,230.7950953,39.65452539,23.849867,12.01331901,12.68501558,8.689466941,12.27059475,148.4094157,30.17989488,8.992926321,21.77109245,50.74006231,34.75786776,734.4087276,748.3950367,21.12928021,209.0240028,4.157162251,89.97241397,71.00113562,5.870423774,18.97127835,14.43848289,4.302341454,4.644320988,80.59938757,14.75629144
MGV,Mihary,Abundant,2023,March,16/03/2023,27133,Red Orange,M,100,0,0,0,47.19170148,47.19170148,22.28737398,17.85188952,7.448204173,4.57172033,3.138885663,1.912929081,16.33497969,6.655686337,2.074360474,3.517533071,18.28688132,12.55554265,99.60612156,107.9144111,7.933239074,43.67416841,7.187053074,88.43294577,37.40192494,4.380001155,51.03102083,15.23941171,4.749627869,11.63472286,72.41155831,15.95371883
MGV,Mihary,Abundant,2023,March,17/03/2023,27060,Yellow Teal,F,100,0,0,0,456.6110261,456.6110261,338.7636708,260.2925919,108.593475,30.89540012,19.22106661,13.13423415,75.53466624,34.0678168,10.68533301,9.95738822,123.5816005,76.88426646,679.5009805,715.2902546,8.837971822,446.6536378,4.303349393,92.75606465,16.91123946,2.940585957,75.84482519,7.627345646,2.392308515,10.74868083,72.72542544,16.52589373
MGV,Mihary,Abundant,2023,March,18/03/2023,28168,Orange Orange,F,100,0,0,0,226.7276527,226.7276527,127.0555779,108.9912196,63.64197277,15.99497175,8.465167926,15.61879119,64.18424419,26.85031661,6.672424809,11.4038715,63.97988698,33.8606717,494.5036146,507.9587976,14.60406985,215.3237812,3.931366929,88.8150027,29.80824683,7.253630372,59.00675587,12.46974043,3.098786753,6.666027218,65.66064152,27.67333126
MGV,Mihary,Abundant,2023,March,29/03/2023,27879,Black Teal,F,75.1552795,24.8447205,0,0,46.77342809,46.77342809,21.73957108,15.55621908,10.00406231,6.58227914,4.1235054,8.153335246,10.06383054,4.274678237,0.774800255,2.693185826,26.32911656,16.4940216,130.2661112,142.5505243,7.897777413,44.08024226,9.354543416,72.14888119,22.83070605,18.4965754,49.31817513,9.697492613,1.757704166,11.57064955,36.95285286,51.47649759
MGV,Mihary,Abundant,2023,March,30/03/2023,31502,Blue Pink,F,83.08649289,13.29976303,0,3.613744076,137.7921708,137.7921708,67.75109195,55.65466403,32.31460848,13.75542285,6.195490073,17.11255949,39.41453795,12.4339434,2.275540372,7.318491321,55.0216914,24.78196029,363.5007726,375.8814375,14.6679588,130.4736795,4.748459688,82.1358226,30.20880389,13.11571771,51.92701871,9.529848049,1.744060857,6.593025838,52.43314038,40.97383378
MGV,Mihary,Abundant,2023,March,31/03/2023,29699,Yellow Teal,F,83.82999511,16.17000489,0,0,89.75951813,89.75951813,35.8962743,31.86892334,23.57141181,9.860067243,4.680335952,19.78965076,22.96592872,10.49032021,1.883122043,6.427328401,39.44026897,18.72134381,297.4312215,308.0742087,15.88727949,83.33218973,5.616480218,70.63561297,27.55949267,23.74790681,43.07612031,12.588557,2.259777462,6.076894228,36.11013351,57.81297226
MGV,Mihary,Abundant,2023,April,01/04/2023,29415,Purple Black,M,84.27633636,12.31634886,0,3.407314786,73.58013798,73.58013798,27.55118547,21.73803578,14.7668088,5.490581261,2.402657408,9.129362196,14.75194959,6.61728165,0.965656819,19.74498332,21.96232504,9.610629631,162.248715,165.2371322,16.88221493,53.83515466,4.4629897,78.57901649,27.40207525,16.95799381,51.17694124,12.29174819,1.79372907,5.816265086,44.45867696,49.72505796
MGV,Mihary,Abundant,2023,April,03/04/2023,30002,Silver Yellow,F,85.39502058,14.60497942,0,0,166.3354019,166.3354019,69.77627921,60.123654,40.50103474,17.21660128,8.575163271,30.17061084,46.59367197,20.89285332,4.693218975,11.21967663,68.8664051,34.30065308,511.289039,530.6195059,14.90610216,155.1157253,5.528235938,75.02137579,30.03800671,19.45038827,44.98336908,13.4692039,3.025624234,6.464265392,42.36243726,51.17329735
MGV,Mihary,Abundant,2023,April,04/04/2023,24890,Orange Silver,F,35.76455534,64.23544466,0,0,47.72674887,47.72674887,18.34165726,12.89461376,11.50492854,6.887274635,3.676405605,9.763149013,11.38680785,4.231674724,0.578275413,4.558729144,27.54909854,14.70562242,147.4469403,157.8571553,10.02656916,43.16801972,8.516502793,68.8668725,26.37787862,22.61662471,42.48899388,9.802800201,1.339592173,9.315778173,35.02102371,55.66319812
MGV,Mihary,Abundant,2023,April,19/04/2023,29995,Gold Green,F,92.73387829,0,0,7.266121708,74.9537836,74.9537836,32.92533494,30.40562603,20.1458243,7.522098701,3.547953026,18.657614,13.11879541,7.87551208,1.02522769,6.704086225,30.0883948,14.1918121,245.5815889,253.0275604,17.30445605,68.24969738,5.198489022,67.4642264,19.22176349,27.33728458,48.24246291,11.539263,1.502171775,5.608800906,28.02746951,66.36372958
MGV,Mihary,Abundant,2023,April,20/04/2023,26993,Orange Teal,F,86.45745931,11.57912401,0,1.963416681,91.44836216,91.44836216,39.87887386,36.92846572,29.14111565,9.174938986,3.788992362,22.7749267,18.5862186,10.11708181,1.332572192,6.419350641,36.69975595,15.15596945,309.8265532,316.75217,20.44254274,85.02901152,4.456117147,68.75899345,21.8586789,26.7848894,46.90031455,11.89838812,1.567197087,4.784803668,30.50393003,64.7112663
MGV,Mihary,Abundant,2023,April,21/04/2023,28491,Red Yellow,M,81.72123016,18.27876984,0,0,88.00938719,88.00938719,35.08867993,32.3082229,26.71109372,10.21155632,4.257078635,23.92591674,18.06954841,9.30890638,1.116127272,6.668163467,40.84622529,17.02831454,314.4542845,323.5617542,18.46655368,81.34122372,5.233605348,65.35213747,22.21450279,29.41425718,43.13763468,11.44426645,1.372154513,5.262771115,28.1863316,66.55089729
MGV,Mihary,Abundant,2023,April,22/04/2023,30296,Blue Purple,M,69.84821551,25.95378094,0,4.198003555,146.2416997,146.2416997,68.79893838,60.5960929,41.43126672,16.5706176,7.340909353,24.59190246,33.95529887,15.05052404,2.382007383,11.55465065,66.28247041,29.36363741,409.7795054,425.9813899,13.9553387,134.6870491,5.450345378,76.29110443,25.21051512,18.25855019,51.08058931,11.17444041,1.768549686,6.893173765,41.14983296,51.95699328
MGV,Mihary,Abundant,2023,April,24/04/2023,28202,Silver Teal,F,9.310653536,90.68934646,0,0,403.9805506,206.1129372,99.64638717,79.67534413,47.33105641,33.42451974,17.69669029,8.23741828,67.76081319,9.326386179,2.60898451,12.77162823,133.698079,70.78676117,421.4095035,473.6461003,5.953224819,193.3413089,9.153082903,86.58635926,35.04725067,4.260557832,51.5391086,4.823793855,1.349419079,14.94507421,69.40257175,15.65235404
MGV,Mihary,Abundant,2023,April,25/04/2023,27862,Black Teal,F,67.95073375,20.41404612,0,11.63522013,84.59516394,84.59516394,35.99898645,32.53270269,23.32636337,9.818956114,4.677763868,19.95115686,17.08496372,8.177153195,1.063035551,6.882293047,39.27582445,18.71105547,275.4394912,286.5369819,14.72068166,77.71287089,6.019291032,68.3077971,21.98472856,25.67291187,46.32306854,10.52226369,1.367901532,6.530066502,30.80423133,62.66570217
MGV,Mihary,Abundant,2023,April,26/04/2023,30608,Black Yellow,M,75.39564787,24.60435213,0,0,64.29086518,64.29086518,25.80516803,22.68637807,18.87533863,7.194836563,3.412462022,18.96831608,11.44723819,7.396161461,0.842294736,4.657680853,28.77934625,13.64984809,236.2447511,244.1084213,17.30750038,59.63318433,5.722421267,62.4692554,19.19608741,31.80832333,43.27316799,12.40276122,1.412459767,5.591715361,24.47425948,69.93402516
MGV,Mihary,Abundant,2023,April,27/04/2023,29696,Pink Pink,M,94.54995871,5.450041288,0,0,114.2443257,114.2443257,43.66339976,40.99849004,35.48897802,12.52232792,5.124324519,35.12562649,21.58639103,14.11010424,1.743601658,8.744583891,50.08931167,20.49729808,435.8787033,446.0940121,21.26517855,105.4997418,4.857191526,61.8482943,20.46108423,33.29451417,41.38721007,13.37453912,1.652707038,4.5948382,24.53879063,70.86637117
MGV,Mihary,Abundant,2023,April,28/04/2023,29095,Orange Orange,F,71.05708245,24.58773784,0,4.355179704,116.7318548,116.7318548,52.93324131,46.73091317,31.77711251,13.3367725,5.36200815,16.30525351,33.55589471,11.94535854,2.553527639,8.575457164,53.34709001,21.4480326,321.46479,332.4069557,14.98807821,108.1563977,4.957643066,79.9667314,31.02534425,15.07562554,48.94138714,11.0445233,2.360958477,6.452341695,49.4007838,44.14687451
MGV,Mihary,Abundant,2023,April,29/04/2023,30294,Yellow Pink,M,89.1237961,10.8762039,0,0,118.1143975,118.1143975,54.28334182,48.06362926,33.72714114,15.59362963,6.396292858,19.14972548,29.23262777,9.887976954,1.735916505,9.052409628,62.37451851,25.58517143,330.8047969,345.7596725,12.9295517,109.0619879,5.864823281,76.57660673,26.8036814,17.55856999,49.77292534,9.066382469,1.591678767,7.399697959,42.75425491,49.84604713
MGV,Mihary,Lean,2023,May,17/05/2023,30294,Blue Pink,F,100,0,0,0,102.6764256,102.6764256,54.84316179,43.8470522,16.46915341,8.124569323,5.231423269,5.705554253,26.83007711,12.98694921,2.819843229,10.06620919,32.49827729,20.92569307,200.6253155,212.3101302,9.58751114,92.61021641,5.648861941,88.1903121,28.97096902,6.160825959,59.21934308,14.023236,3.044851139,9.85619153,65.95749752,24.18631095
MGV,Mihary,Lean,2023,May,18/05/2023,30877,Yellow Teal,F,96.24116115,3.758838854,0,0,100.408689,100.408689,45.48444536,44.96212565,33.9516222,11.16996964,3.741681447,15.60562715,30.28616641,19.41272402,2.517929468,5.290768655,44.67987856,14.96672579,296.3909107,302.3208544,19.80332338,95.11792036,3.933729241,79.6596598,31.84065242,16.40661096,47.81900738,20.40911318,2.647166231,4.95060978,48.59191226,46.45747796
MGV,Mihary,Lean,2023,May,19/05/2023,30298,Silver Yellow,F,100,0,0,0,80.90194351,80.90194351,43.12546679,33.83583214,12.71747604,7.046743451,4.751123033,7.916886641,18.59395892,8.765733661,1.839886553,6.514508118,28.1869738,19.00449213,178.6187975,190.3421148,9.398767212,74.38743539,6.386996686,82.9702293,24.99610159,10.64277401,57.97412771,11.78389014,2.4733835,9.984386354,52.58197482,37.43363882
MGV,Mihary,Lean,2023,May,23/05/2023,30298,Gold Green,F,94.43526171,0,0,5.564738292,65.52118393,65.52118393,32.55152258,27.28642074,5.668771146,5.524479461,1.548113059,3.237594931,24.57354983,4.573320061,0.945840216,3.610403526,22.09791785,6.192452236,152.3344685,152.6300142,24.60002317,61.9107804,2.50055491,92.26999247,39.69187543,5.229452624,52.57811704,7.386952694,1.527747204,4.057165473,76.85199284,19.09084169
MGV,Mihary,Lean,2023,May,24/05/2023,29103,Pink Pink,M,100,0,0,0,38.4066003,38.4066003,11.88839494,13.23587563,10.6862353,3.27304729,1.299180706,7.670110592,15.63904828,10.236634,1.185931942,1.90986578,13.09218916,5.196722824,140.6818106,142.4219394,27.07125536,36.49673452,3.559717665,75.42440052,42.85054126,21.01588181,32.57385926,28.04808193,3.249419319,3.648821836,47.88182321,48.46935495
MGV,Mihary,Lean,2023,June,07/06/2023,30011,Silver Teal,F,100,0,0,0,110.0796628,110.0796628,46.7276744,38.93677539,19.63528877,10.63666737,5.023753663,6.107788172,47.82703587,18.33463677,3.434697182,4.393410697,42.54666948,20.09501465,282.024908,292.212753,14.03457091,105.6862521,4.753459946,89.46737006,45.25379122,5.779169996,44.21357884,17.34817576,3.249899692,6.876843822,74.31148797,18.81166821
MGV,Mihary,Lean,2023,June,08/06/2023,29368,Orange Teal,F,99.72541617,0.274583834,0,0,85.39357474,85.39357474,27.16049987,30.85132269,25.96893793,7.376119548,2.834740071,18.61344099,32.90578954,23.8088312,2.643405902,3.879104266,29.50447819,11.33896028,319.9219095,323.5754481,28.21439546,81.51447048,3.477591223,73.68788518,40.36803447,22.83452359,33.31985071,29.20810386,3.242867048,3.504270905,44.72388734,51.77184176
MGV,Mihary,Lean,2023,June,09/06/2023,29707,Green Pink,F,99.04013962,0.959860384,0,0,29.0644105,29.0644105,7.688006699,6.823554146,4.237466737,3.837325793,1.717502048,0.850246923,18.43496913,4.332742346,0.82583822,0.373685707,15.34930317,6.870008194,87.27342393,91.52763518,12.70354001,28.6907248,5.986262322,91.05024711,64.2541074,2.963490568,26.79613971,15.10154371,2.878415328,7.505938704,84.13350189,8.360559402
MGV,Mihary,Lean,2023,June,12/06/2023,29708,Black Teal,F,100,0,0,0,571.9445181,571.9445181,351.0802611,319.9829128,204.9501034,33.6016332,13.12989026,15.65956022,176.3729525,137.0121685,10.825058,15.7018541,134.4065328,52.51956104,1115.004252,1116.048806,21.23026601,556.242664,2.36046084,94.82430019,31.70791525,2.815238966,63.11638495,24.63172592,1.946103508,4.705848056,82.66602661,12.62812533
MGV,Mihary,Lean,2023,June,13/06/2023,29398,Blue Purple,M,100,0,0,0,129.1792632,129.1792632,46.08885613,42.10278621,27.06911747,10.59605619,7.373543893,5.478861025,66.377287,18.32382355,4.674189798,3.860715191,42.38422477,29.49417557,350.0768722,367.9449141,11.86935608,125.3185481,5.883840826,89.74421176,52.96684971,4.371947418,36.77736205,14.62179688,3.729846755,8.015921527,78.58268404,13.40139443
MGV,Mihary,Lean,2023,June,14/06/2023,29406,Silver Yellow,F,100,0,0,0,53.18967418,53.18967418,13.21307353,11.88626861,7.417662181,6.901007565,3.036063122,1.514259881,34.93522673,8.336533309,1.572924611,0.491050922,27.60403026,12.14425249,163.4772471,170.8344289,13.46128527,52.69862326,5.761181098,91.36538543,66.29248464,2.873433473,25.07290079,15.81926205,2.984754656,7.108785135,84.91370178,7.977513089
MGV,Mihary,Lean,2023,June,15/06/2023,28783,Purple Black,M,100,0,0,0,4.216108176,4.216108176,1.047341391,0.942171484,0.587964989,0.547012082,0.240655179,0.120028625,2.769159566,0.660799804,0.124678717,0.038923416,2.188048328,0.962620715,12.95811205,13.54128303,13.46128527,4.177184761,5.761181098,91.36538543,66.29248464,2.873433473,25.07290079,15.81926205,2.984754656,7.108785135,84.91370178,7.977513089
MGV,Mihary,Lean,2023,June,16/06/2023,29408,Pink Pink,M,100,0,0,0,23.59973593,23.59973593,9.39259996,7.671656224,3.72961277,2.192347659,0.945829323,2.404324934,9.044258585,3.386530295,0.726531026,1.812723128,8.769390637,3.783317292,65.00129771,66.66063877,17.18103259,21.7870128,4.341252891,84.62315928,41.51215528,11.03558783,43.111004,15.54380275,3.334697754,5.675489107,61.86318918,32.46132171
MGV,Mihary,Lean,2023,July,05/07/2023,25203,Yellow Teal,F,100,0,0,0,47.5216497,47.5216497,13.18585811,11.68114457,6.78057166,5.495600681,2.540616047,1.392043258,29.74757059,7.334968817,1.348057678,0.655561687,21.98240272,10.16246419,141.6058532,147.4913689,13.93420439,46.86608801,5.421011557,91.60873145,63.47355168,2.970256996,28.13517976,15.65090907,2.876403248,6.890209418,84.61547026,8.494320324
MGV,Mihary,Lean,2023,July,06/07/2023,30003,Orange Teal,F,98.68667917,1.313320826,0,0,17.92253952,17.92253952,5.805493684,5.111768901,2.804118267,1.679429608,0.843742593,0.74344162,10.12418703,2.805825531,0.477507226,0.405674598,6.717718431,3.37497037,51.62892535,53.39086716,15.29759366,17.51686492,4.8167443,90.939108,57.79679794,4.244147703,33.14231005,16.01785219,2.725985661,6.321250337,81.1466914,12.53205827
MGV,Mihary,Lean,2023,July,07/07/2023,29693,Blue Pink,F,95.12814007,4.871859934,0,0,60.71427811,60.71427811,22.64340743,19.43047369,9.457920092,4.464155134,2.555364702,1.904539678,31.88441265,8.906048718,1.497747482,1.72655365,17.85662054,10.22145881,162.0007144,166.7578882,15.84907961,58.98772446,4.332027936,92.43926695,54.05262356,3.228705116,38.38664339,15.09813915,2.539083336,6.129520421,83.59159125,10.27888833
MGV,Mihary,Lean,2023,July,08/07/2023,25200,Silver Teal,F,100,0,0,0,35.8347006,35.8347006,14.23470296,12.20333891,5.967801359,2.707587508,1.48711919,1.16934765,17.78620273,5.191564076,0.898336135,1.157328072,10.83035003,5.948476759,92.55848754,95.28184125,15.5600318,34.67737253,4.288442524,92.33948063,51.29051435,3.372076847,41.04896628,14.9710422,2.590554214,6.243032966,82.71170519,11.04526184
MGV,Mihary,Lean,2023,July,10/07/2023,30313,Green Green,M,96.26756133,3.732438666,0,0,69.03191885,69.03191885,25.99846034,21.42636395,13.01821369,7.044533646,3.492522391,8.641384873,26.9388093,8.085986463,1.307847632,3.960741949,28.17813458,13.97008956,205.4165232,213.1737401,14.70402335,65.0711769,5.367234093,81.35286952,41.39898889,13.27989639,39.95388062,12.42637193,2.009872411,6.553382025,56.96348275,36.48313522
MGV,Mihary,Lean,2023,July,11/07/2023,29103,Orange Silver,F,100,0,0,0,82.15308036,82.15308036,30.22276897,24.78713326,14.17553699,7.259287447,4.088109304,11.49565672,31.74289193,9.275200112,1.448203511,4.603653441,29.03714979,16.35243722,253.5528964,262.5115564,15.50551108,77.54942692,5.271617685,79.90473091,40.93246487,14.82365141,38.97226603,11.96037222,1.867458689,6.229225653,54.35882926,39.41194508
MGV,Mihary,Lean,2023,July,12/07/2023,26408,Purple Black,M,77.81990521,0,0,22.18009479,139.2492246,139.2492246,51.03130577,44.13478393,22.18302074,10.32982106,5.926928859,5.830251647,72.22609215,21.10678766,3.54772923,4.234646144,41.31928423,23.70771544,380.4155824,391.5908676,16.04606666,135.0145784,4.389843621,91.29191777,53.49503216,4.318238604,37.79688561,15.63296934,2.62766382,6.054205396,80.54602736,13.39976725
MGV,Mihary,Lean,2023,July,13/07/2023,30303,Gold Green,F,93.58855614,4.764845117,0,1.646598744,84.6511384,84.6511384,33.25498785,27.8131014,13.64406209,6.675126569,3.345293393,3.353127073,41.05184179,12.64180623,2.641128347,3.645888304,26.70050628,13.38117357,219.8255765,225.5881476,16.42797437,81.0052501,4.12972417,91.73088108,50.67800141,4.139394754,41.05287967,15.60615665,3.260440951,5.931682897,80.69077756,13.37753954
MGV,Mihary,Lean,2023,July,14/07/2023,28200,Blue Purple,M,100,0,0,0,133.3098794,133.3098794,49.19634827,38.98427138,25.79029149,13.66360377,7.532774657,29.48030447,37.75585676,11.02077038,1.354984715,9.344595205,54.6544151,30.13109863,453.9813737,472.1145832,15.06687092,123.9652842,6.076519494,70.14238351,30.45679846,23.781097,39.68558504,8.890207011,1.093035622,6.382157998,37.41903991,56.19880209
MGV,Mihary,Lean,2023,July,15/07/2023,28033,Red Orange,M,100,0,0,0,122.5336586,122.5336586,45.13263125,36.26380909,22.84554619,11.94620515,6.632221353,23.13188933,39.93918432,11.48077776,1.550721902,7.697732326,47.7848206,26.52888541,402.4702041,417.9710603,15.17101823,114.8359263,5.775388913,74.08118552,34.77934617,20.14342557,39.30183935,9.997548797,1.350380454,6.347062736,43.84398547,49.8089518
TLK,Nina,Lean,2022,September,05/09/2022,28152,GPS P,F,78.07966236,21.92033764,0,0,101.8932668,101.8932668,43.24066712,37.7564512,17.63657567,9.395653965,5.856632415,5.652534429,37.83024294,8.588039849,2.952907558,9.313189884,37.58261586,23.42652966,235.272892,249.5290276,10.04301087,92.58007691,6.326018092,87.56841944,40.86218569,6.105562469,46.70623375,9.276336913,3.189571295,9.38829838,70.22416982,20.3875318
TLK,Nina,Lean,2022,September,06/09/2022,25155,NC-G,M,100,0,0,0,85.72780857,85.72780857,27.88434081,23.42634465,10.06493706,6.694870809,4.168250909,4.277688188,45.94031038,7.574739821,3.110766004,3.457218285,26.77948324,16.67300364,243.5919559,252.5494568,14.60996238,82.27059029,5.06651392,89.73395102,55.84050171,5.199535062,33.8934493,9.207105229,3.781139765,6.601876658,78.15390378,15.24421956
TLK,Nina,Lean,2022,September,07/09/2022,24947,GPS G,F,96.7916757,3.208324301,0,0,125.9195121,125.9195121,41.58696064,34.35940835,13.65363605,8.969764262,5.504680737,3.601049569,71.48860359,10.20847309,3.914369635,3.738217614,35.87905705,22.01872295,350.1778854,360.8638522,15.90364192,122.1812945,4.505338364,92.54736141,58.51026858,2.947300225,34.03709283,8.355184912,3.203738879,6.101670425,84.91725654,8.981073034
TLK,Nina,Lean,2022,September,08/09/2022,30479,GPS S,M,100,0,0,0,158.5191314,158.5191314,80.67230483,67.95720159,38.43159597,13.85252674,7.17534455,5.333902834,52.13914705,21.82661667,12.37656429,13.19843209,55.41010695,28.7013782,318.2760269,332.7106833,11.08922452,145.3206993,4.937592914,91.39197138,35.87867889,3.670435706,55.51329249,15.0196199,8.516724977,8.626527383,76.94498327,14.42848935
TLK,Nina,Lean,2022,September,09/09/2022,30769,GPS P,F,65.76156131,34.23843869,0,0,154.5778116,154.5778116,63.89375089,55.65352295,26.89346126,13.66172559,8.503381126,7.954123857,60.27768133,11.0810169,4.214540379,13.94887444,54.64690236,34.0135245,361.5765595,381.6780809,10.63037614,140.6289372,6.046679506,88.297213,42.86292887,5.656107495,45.43428412,7.879613629,2.996922584,8.911573969,72.33253768,18.75588835
TLK,Nina,Lean,2022,September,12/09/2022,26455,NC-G,M,100,0,0,0,37.69949461,37.69949461,11.63325278,9.6604018,3.891172164,2.82349565,1.777731649,1.772871592,21.17672626,3.416705665,1.39081994,1.338912319,11.2939826,7.110926596,109.5621878,113.2801598,15.40758244,36.36058229,4.889172662,90.23502095,58.2408887,4.875806384,31.99413225,9.396729782,3.825076092,6.277292163,79.63741315,14.08529468
TLK,Nina,Lean,2022,September,13/09/2022,30347,GPS G,F,96.11565421,3.884345794,0,0,77.55072528,77.55072528,21.2761016,17.67899774,7.086059341,5.298534967,3.529493068,2.298968089,36.00825331,5.406577681,3.500501107,2.046393843,21.19413987,14.11797227,180.9999438,189.2535872,12.82053402,63.11281607,5.592355542,90.76501174,57.05378963,3.642632721,33.71122211,8.566528983,5.546418818,7.45981753,81.60738425,10.93279822
TLK,Nina,Lean,2022,September,14/09/2022,26996,GPS S,M,98.92692897,1.073071027,0,0,139.2727107,139.2727107,59.22915429,52.03249885,24.94143514,12.09227319,7.447218504,7.600439835,52.33945133,12.39738145,4.181965906,12.65644676,48.36909277,29.78887402,323.0720669,340.3263969,10.84539371,126.616264,5.881723462,88.11554071,41.33706816,6.002735824,46.77847256,9.791302522,3.302866295,8.753030704,71.14745332,20.09951598
TLK,Salohy,Lean,2022,September,15/09/2022,31003,GPS P,F,100,0,0,0,102.2400806,102.2400806,43.38830536,38.09001664,18.28472685,8.961661381,5.545249574,5.632009216,38.43926449,8.958024519,3.017363893,9.235251967,35.84664553,22.1809983,237.6371945,250.6165855,10.71354821,93.00482863,5.962324382,87.98206614,41.33039655,6.055609476,46.65166959,9.631784339,3.244308857,8.850570783,70.92407868,20.22535054
TLK,Nina,Lean,2022,September,27/09/2022,22216,GPS G,F,100,0,0,0,258.4227482,258.4227482,95.39461659,80.52159982,40.14793704,31.55640513,22.71813634,18.95177671,106.3950903,12.12514333,10.53478921,14.9631282,126.2256205,90.87254536,669.1232334,736.7377314,7.363315628,243.45962,9.331377558,82.88426103,43.70132934,7.784361413,39.18293169,4.980350882,4.327119714,12.33444976,64.51402926,23.15152098
TLK,Nina,Lean,2022,September,28/09/2022,29896,GPS P,F,100,0,0,0,86.40085429,86.40085429,36.18578908,31.50615054,15.13473367,8.090145104,5.193091437,4.94104338,32.46504247,7.184025746,3.506161418,7.615887927,32.36058042,20.77236575,202.0116889,215.0079778,9.7250208,78.78496636,6.591475095,87.13696878,41.20715407,6.27155612,45.92981472,9.118523594,4.45029246,9.661206974,69.65612308,20.68266995
TLK,Nina,Lean,2022,September,29/09/2022,20364,GPS G,F,99.85114617,0.148853826,0,0,84.00486451,84.00486451,30.10274758,25.03264001,11.48168951,10.50943929,7.241796042,7.333706257,33.21523275,4.874412134,2.754384196,6.11138188,42.03775717,28.96718417,221.8928892,243.2996356,7.660147011,77.89348263,9.297050019,81.28790522,42.64186378,9.415044763,38.64604144,6.257792012,3.536090702,11.90597105,60.96560512,27.12842383
TLK,Nina,Lean,2022,September,30/09/2022,24369,GPS S,M,99.25955843,0.740441572,0,0,210.9503688,210.9503688,105.1214727,88.99700253,48.20405822,21.31777858,12.3760583,11.32279757,65.96074014,14.29927588,4.004026012,16.16930005,85.27111431,49.50423321,446.1660653,476.6847654,9.012685106,194.7810688,6.353830166,87.83308048,33.86404057,5.813089355,53.96903991,7.341204138,2.055654607,10.38510916,68.23699384,21.377897
TLK,Nina,Lean,2022,October,04/10/2022,21060,GPS P,F,100,0,0,0,40.44314779,40.44314779,19.9807125,16.6140744,9.597634053,3.674784106,1.972306839,3.141739518,12.67196475,4.261209062,1.265585259,2.676424188,14.69913642,7.889227356,94.24875971,98.49810376,11.94651332,37.7667236,5.222340333,86.45885619,33.55325413,8.318803481,52.90560205,11.28297256,3.351059183,8.009522066,63.2836759,28.70680204
TLK,Nina,Lean,2022,October,17/10/2022,8273,GPS G,F,100,0,0,0,130.230541,130.230541,49.87934651,41.10118755,18.27967946,10.13746194,6.492982969,3.909930815,65.56448372,7.065666659,2.667179448,4.383797026,40.54984776,25.97193188,335.6050123,349.8561955,12.92183477,125.846744,5.159436599,91.73366473,52.09867306,3.106898669,39.63499167,5.614500966,2.119386933,7.423602101,82.51815746,10.05824044
TLK,Nina,Lean,2022,October,18/10/2022,26029,GPS S,M,97.9285134,2.071486596,0,0,51.71050879,51.71050879,16.44673811,13.3255756,12.58761907,6.699426165,4.454006862,6.141233033,21.11468317,3.689719064,10.80188601,3.195189902,26.79770466,17.81602745,152.3115846,165.5059455,8.549132802,48.15666118,9.248994329,77.99839184,43.8458204,12.75261383,34.15257144,7.661907976,22.43072037,10.76458456,55.84018174,33.39523371
TLK,Nina,Lean,2022,October,19/10/2022,26452,GPS P,F,91.88476364,8.115236356,0,0,250.1084667,250.1084667,108.3408912,94.68863975,58.24531238,13.82750538,6.995367507,4.43323572,120.9252966,26.31473641,15.28062903,9.413675712,55.31002152,27.98147003,606.4810896,611.9527976,21.67438269,240.694791,2.906322766,95.25182777,50.24009706,1.841849465,45.01173071,10.93282339,6.348549947,4.572488293,88.90754454,6.519967166
TLK,Nina,Lean,2022,October,20/10/2022,24104,GPS G,F,100,0,0,0,202.6477596,202.6477596,89.8340036,75.02764164,42.17868186,16.42129206,10.54327028,7.803773112,86.77395609,8.511477782,5.20196766,7.692756509,65.68516824,42.17308113,486.0527951,509.9875779,11.52519053,194.9550031,5.4080532,90.5890882,44.50973544,4.002858603,46.07935276,4.36586784,2.66829144,8.269433013,77.95886723,13.77169975
TLK,Nina,Lean,2022,October,21/10/2022,23707,GPS P,F,100,0,0,0,507.214802,507.214802,197.0326996,177.8196771,119.0478423,18.55289361,16.72355226,7.999413396,273.2865884,60.32444735,37.74811421,12.17254836,74.21157443,66.89420904,1315.871089,1337.115966,19.6709268,495.0422537,3.378207039,95.00588779,55.20469947,1.615905175,39.80118832,12.18571686,7.625230763,5.002872655,89.61279851,5.384328838
